# peacockdb cost-model calibration record. One row per timed region — per
# (node, output partition), not per node: the partitioned branches time each partition
# separately, and a hash repartition bills its shared concat+scatter prologue to p0.
# The partition is not a column: a node's regions are written consecutively, p0 first.
# A benchmark executes its plan several times and writes EVERY measured execution, in
#   the order they ran; the .benchmark.txt beside it reports one chosen run instead. So
#   the same (query, label, node_seq) recurs, and a repeat of the root's node_seq is
#   where one execution's rows end. Spread across those repeats is data, not noise.
# ONE FILE IS ONE RUN. The `# run:` lines below hold what is constant across it, and
#   each of them changes what the microseconds MEAN — so appending a run that disagrees
#   with them is refused rather than merged.
# source = which engine produced the row. peacockdb pays a host prologue that bare cuDF
#   has no analogue for; that difference is what const_peacock is fitted to, so rows
#   from the two sources are not interchangeable.
# node_type = the plan node's name. Its cost CATEGORY is deliberately not a column: it
#   is a lookup in cost_model.conf, which changes on its own, and a column would freeze
#   the taxonomy as it stood when the rows were written. The writer still refuses to
#   emit a node type the taxonomy does not bin.
# peacock_host_us = host time before the region's first device touch.
# cudf_host_us = host time from that touch to the end of the region. Under
#   timing_mode=sync it CONTAINS the device execution and device_us is 0; under events
#   it does not. Not launch cost in either mode — cuDF and rmm synchronize internally.
# device_us = between the region's CUDA events. events mode only.
# wall_us = peacock_host_us + cudf_host_us, the host side of the region.
# cuda_bytes = the bytes this region's category is charged for; the regressor. Equal to
#   out_bytes on the peacockdb source, the mapped call's bytes on the bare-cuDF one.
# in_rows/in_bytes = summed over ALL children, unlike the .cpu.txt golden, which
#   renders the first child's.
# hbm_bytes is NOT here: it comes from Nsight and joins on (query, node_seq).
# run: timing_mode=events
# run: build_profile=benchmarks opt-level=3
# run: allocator=rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
source	dataset	sf	query	label	node_seq	node_type	in_rows	in_bytes	out_rows	out_bytes	cuda_bytes	peacock_host_us	cudf_host_us	device_us	wall_us
peacockdb	tpcds	1	q64	full_table-tp1-standard	28	GpuScanExec	0	0	73049	1187048	1187048	2	16893	16891	16895
peacockdb	tpcds	1	q64	full_table-tp1-standard	31	GpuScanExec	0	0	1920800	25450604	25450604	2	31843	31841	31845
peacockdb	tpcds	1	q64	full_table-tp1-standard	34	GpuScanExec	0	0	1920800	25450604	25450604	2	34308	34307	34310
peacockdb	tpcds	1	q64	full_table-tp1-standard	37	GpuScanExec	0	0	300	2438	2438	2	722	721	724
peacockdb	tpcds	1	q64	full_table-tp1-standard	40	GpuScanExec	0	0	7200	117000	117000	1	2300	2299	2301
peacockdb	tpcds	1	q64	full_table-tp1-standard	43	GpuScanExec	0	0	7200	117000	117000	1	2277	2276	2278
peacockdb	tpcds	1	q64	full_table-tp1-standard	46	GpuScanExec	0	0	50000	2469950	2469950	1	16747	16745	16748
peacockdb	tpcds	1	q64	full_table-tp1-standard	49	GpuScanExec	0	0	50000	2469950	2469950	1	16738	16737	16739
peacockdb	tpcds	1	q64	full_table-tp1-standard	52	GpuScanExec	0	0	20	163	163	1	622	621	623
peacockdb	tpcds	1	q64	full_table-tp1-standard	55	GpuScanExec	0	0	20	163	163	1	587	586	588
peacockdb	tpcds	1	q64	full_table-tp1-standard	60	GpuCoalesceBatchesExec	12	389	12	389	389	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	59	GpuFilterExec	18000	1005794	12	389	389	4	1860	1859	1864
peacockdb	tpcds	1	q64	full_table-tp1-standard	58	GpuScanExec	0	0	18000	1005794	1005794	1	13153	13150	13154
peacockdb	tpcds	1	q64	full_table-tp1-standard	131	GpuProjectExec	2	489	2	193	193	3	141	140	144
peacockdb	tpcds	1	q64	full_table-tp1-standard	130	GpuAggregateExec	2	472	2	489	489	7	2651	2650	2658
peacockdb	tpcds	1	q64	full_table-tp1-standard	129	GpuProjectExec	2	472	2	472	472	2	615	614	617
peacockdb	tpcds	1	q64	full_table-tp1-standard	128	GpuCoalesceBatchesExec	2	472	2	472	472	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	127	GpuHashJoinExec	38832	7013651	2	472	472	9	2044	2043	2053
peacockdb	tpcds	1	q64	full_table-tp1-standard	123	GpuCoalesceBatchesExec	38820	7013262	38820	7013262	7013262	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	122	GpuHashJoinExec	38840	7328838	38820	7013262	7013262	4	1991	1990	1995
peacockdb	tpcds	1	q64	full_table-tp1-standard	120	GpuCoalesceBatchesExec	38820	7328675	38820	7328675	7328675	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	119	GpuHashJoinExec	38840	7644251	38820	7328675	7328675	4	1974	1972	1978
peacockdb	tpcds	1	q64	full_table-tp1-standard	117	GpuCoalesceBatchesExec	38820	7644088	38820	7644088	7644088	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	116	GpuHashJoinExec	88820	8828157	38820	7644088	7644088	8	2026	2025	2034
peacockdb	tpcds	1	q64	full_table-tp1-standard	114	GpuCoalesceBatchesExec	38820	6358207	38820	6358207	6358207	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	113	GpuHashJoinExec	88851	7545088	38820	6358207	6358207	2	1442	1441	1444
peacockdb	tpcds	1	q64	full_table-tp1-standard	111	GpuCoalesceBatchesExec	38851	5075138	38851	5075138	5075138	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	110	GpuHashJoinExec	46238	5216555	38851	5075138	5075138	1	769	768	770
peacockdb	tpcds	1	q64	full_table-tp1-standard	108	GpuCoalesceBatchesExec	39038	5099555	39038	5099555	5099555	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	107	GpuHashJoinExec	46305	5225301	39038	5099555	5099555	1	776	775	777
peacockdb	tpcds	1	q64	full_table-tp1-standard	105	GpuCoalesceBatchesExec	39105	5108301	39105	5108301	5108301	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	104	GpuHashJoinExec	39518	5444133	39105	5108301	5108301	1	823	822	824
peacockdb	tpcds	1	q64	full_table-tp1-standard	102	GpuCoalesceBatchesExec	39218	5441695	39218	5441695	5441695	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	101	GpuHashJoinExec	1970047	32936249	39218	5441695	5441695	30	1892	1890	1922
peacockdb	tpcds	1	q64	full_table-tp1-standard	99	GpuCoalesceBatchesExec	49247	7485645	49247	7485645	7485645	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	98	GpuHashJoinExec	1970349	33130816	49247	7485645	7485645	28	1386	1385	1414
peacockdb	tpcds	1	q64	full_table-tp1-standard	96	GpuCoalesceBatchesExec	49549	7680212	49549	7680212	7680212	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	95	GpuHashJoinExec	123446	8998728	49549	7680212	7680212	8	969	969	977
peacockdb	tpcds	1	q64	full_table-tp1-standard	93	GpuCoalesceBatchesExec	50397	7811680	50397	7811680	7811680	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	92	GpuHashJoinExec	125135	9260383	50397	7811680	7811680	9	963	962	972
peacockdb	tpcds	1	q64	full_table-tp1-standard	90	GpuCoalesceBatchesExec	52086	8073335	52086	8073335	8073335	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	89	GpuHashJoinExec	152717	11332850	52086	8073335	8073335	2	907	906	909
peacockdb	tpcds	1	q64	full_table-tp1-standard	87	GpuCoalesceBatchesExec	52717	6457850	52717	6457850	6457850	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	86	GpuHashJoinExec	54001	6121324	52717	6457850	6457850	1	734	733	735
peacockdb	tpcds	1	q64	full_table-tp1-standard	84	GpuCoalesceBatchesExec	53989	6121007	53989	6121007	6121007	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	83	GpuHashJoinExec	279387	31639958	53989	6121007	6121007	1	497	496	498
peacockdb	tpcds	1	q64	full_table-tp1-standard	79	GpuCoalesceBatchesExec	279021	31634010	279021	31634010	31634010	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	78	GpuHashJoinExec	305024	32776329	279021	31634010	31634010	0	596	606	596
peacockdb	tpcds	1	q64	full_table-tp1-standard	73	GpuCoalesceBatchesExec	17157	139401	17157	139401	139401	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	72	GpuFilterExec	17862	721179	17157	139401	139401	1	286	284	287
peacockdb	tpcds	1	q64	full_table-tp1-standard	71	GpuAggregateExec	144067	10462869	17862	721179	721179	1	720	719	721
peacockdb	tpcds	1	q64	full_table-tp1-standard	70	GpuProjectExec	144067	10462869	144067	10462869	10462869	0	51	50	51
peacockdb	tpcds	1	q64	full_table-tp1-standard	69	GpuCoalesceBatchesExec	144067	10462869	144067	10462869	10462869	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	68	GpuHashJoinExec	1585615	55980451	144067	10462869	10462869	2	727	725	729
peacockdb	tpcds	1	q64	full_table-tp1-standard	66	GpuScanExec	0	0	144067	9310333	9310333	3	24622	24621	24625
peacockdb	tpcds	1	q64	full_table-tp1-standard	67	GpuScanExec	0	0	1441548	46670118	46670118	13	11812	11811	11825
peacockdb	tpcds	1	q64	full_table-tp1-standard	77	GpuCoalesceBatchesExec	287867	32636928	287867	32636928	32636928	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	76	GpuHashJoinExec	3168271	354646932	287867	32636928	32636928	2	1189	1203	1191
peacockdb	tpcds	1	q64	full_table-tp1-standard	74	GpuScanExec	0	0	287867	4677840	4677840	2	25569	25568	25571
peacockdb	tpcds	1	q64	full_table-tp1-standard	75	GpuScanExec	0	0	2880404	349969092	349969092	4	30530	30529	30534
peacockdb	tpcds	1	q64	full_table-tp1-standard	82	GpuCoalesceBatchesExec	366	5948	366	5948	5948	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	81	GpuFilterExec	73049	1187048	366	5948	5948	11	114	113	125
peacockdb	tpcds	1	q64	full_table-tp1-standard	80	GpuScanExec	0	0	73049	1187048	1187048	2	18578	18567	18580
peacockdb	tpcds	1	q64	full_table-tp1-standard	85	GpuScanExec	0	0	12	317	317	2	888	887	890
peacockdb	tpcds	1	q64	full_table-tp1-standard	88	GpuScanExec	0	0	100000	4875000	4875000	2	26076	26075	26078
peacockdb	tpcds	1	q64	full_table-tp1-standard	91	GpuScanExec	0	0	73049	1187048	1187048	2	16930	16929	16932
peacockdb	tpcds	1	q64	full_table-tp1-standard	94	GpuScanExec	0	0	73049	1187048	1187048	1	16872	16871	16873
peacockdb	tpcds	1	q64	full_table-tp1-standard	97	GpuScanExec	0	0	1920800	25450604	25450604	2	31990	31989	31992
peacockdb	tpcds	1	q64	full_table-tp1-standard	100	GpuScanExec	0	0	1920800	25450604	25450604	1	33970	33967	33971
peacockdb	tpcds	1	q64	full_table-tp1-standard	103	GpuScanExec	0	0	300	2438	2438	2	743	742	745
peacockdb	tpcds	1	q64	full_table-tp1-standard	106	GpuScanExec	0	0	7200	117000	117000	1	2283	2282	2284
peacockdb	tpcds	1	q64	full_table-tp1-standard	109	GpuScanExec	0	0	7200	117000	117000	1	2278	2276	2279
peacockdb	tpcds	1	q64	full_table-tp1-standard	112	GpuScanExec	0	0	50000	2469950	2469950	1	16761	16758	16762
peacockdb	tpcds	1	q64	full_table-tp1-standard	115	GpuScanExec	0	0	50000	2469950	2469950	1	16784	16783	16785
peacockdb	tpcds	1	q64	full_table-tp1-standard	118	GpuScanExec	0	0	20	163	163	1	618	617	619
peacockdb	tpcds	1	q64	full_table-tp1-standard	121	GpuScanExec	0	0	20	163	163	1	620	619	621
peacockdb	tpcds	1	q64	full_table-tp1-standard	126	GpuCoalesceBatchesExec	12	389	12	389	389	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	125	GpuFilterExec	18000	1005794	12	389	389	2	1860	1859	1862
peacockdb	tpcds	1	q64	full_table-tp1-standard	124	GpuScanExec	0	0	18000	1005794	1005794	2	13124	13123	13126
peacockdb	tpcds	1	q64	full_table-tp1-standard	136	GpuProjectExec	2	640	2	574	574	2	589	588	591
peacockdb	tpcds	1	q64	full_table-tp1-standard	135	GpuSortExec	2	640	2	640	640	5	994	993	999
peacockdb	tpcds	1	q64	full_table-tp1-standard	134	GpuProjectExec	2	574	2	640	640	2	600	599	602
peacockdb	tpcds	1	q64	full_table-tp1-standard	133	GpuCoalesceBatchesExec	2	574	2	574	574	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	132	GpuHashJoinExec	39	7498	2	574	574	6	3122	3121	3128
peacockdb	tpcds	1	q64	full_table-tp1-standard	65	GpuProjectExec	37	7907	37	7305	7305	2	576	575	578
peacockdb	tpcds	1	q64	full_table-tp1-standard	64	GpuAggregateExec	37	7606	37	7907	7907	6	2977	2976	2983
peacockdb	tpcds	1	q64	full_table-tp1-standard	63	GpuProjectExec	37	7606	37	7606	7606	2	600	599	602
peacockdb	tpcds	1	q64	full_table-tp1-standard	62	GpuCoalesceBatchesExec	37	7606	37	7606	7606	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	61	GpuHashJoinExec	37852	6838478	37	7606	7606	9	2055	2054	2064
peacockdb	tpcds	1	q64	full_table-tp1-standard	57	GpuCoalesceBatchesExec	37840	6838089	37840	6838089	6838089	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	56	GpuHashJoinExec	37860	7145702	37840	6838089	6838089	3	1902	1901	1905
peacockdb	tpcds	1	q64	full_table-tp1-standard	54	GpuCoalesceBatchesExec	37840	7145539	37840	7145539	7145539	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	53	GpuHashJoinExec	37860	7453152	37840	7145539	7145539	4	1962	1961	1966
peacockdb	tpcds	1	q64	full_table-tp1-standard	51	GpuCoalesceBatchesExec	37840	7452989	37840	7452989	7452989	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	50	GpuHashJoinExec	87840	8669293	37840	7452989	7452989	8	2040	2039	2048
peacockdb	tpcds	1	q64	full_table-tp1-standard	48	GpuCoalesceBatchesExec	37840	6199343	37840	6199343	6199343	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	47	GpuHashJoinExec	87872	7416902	37840	6199343	6199343	2	1429	1428	1431
peacockdb	tpcds	1	q64	full_table-tp1-standard	45	GpuCoalesceBatchesExec	37872	4946952	37872	4946952	4946952	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	44	GpuHashJoinExec	45229	5084484	37872	4946952	4946952	1	781	780	782
peacockdb	tpcds	1	q64	full_table-tp1-standard	42	GpuCoalesceBatchesExec	38029	4967484	38029	4967484	4967484	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	41	GpuHashJoinExec	45296	5093229	38029	4967484	4967484	1	782	781	783
peacockdb	tpcds	1	q64	full_table-tp1-standard	39	GpuCoalesceBatchesExec	38096	4976229	38096	4976229	4976229	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	38	GpuHashJoinExec	38503	5303058	38096	4976229	4976229	1	770	769	771
peacockdb	tpcds	1	q64	full_table-tp1-standard	36	GpuCoalesceBatchesExec	38203	5300620	38203	5300620	5300620	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	35	GpuHashJoinExec	1969101	32792535	38203	5300620	5300620	29	1864	1863	1893
peacockdb	tpcds	1	q64	full_table-tp1-standard	33	GpuCoalesceBatchesExec	48301	7341931	48301	7341931	7341931	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	32	GpuHashJoinExec	1969425	32987680	48301	7341931	7341931	28	1391	1390	1419
peacockdb	tpcds	1	q64	full_table-tp1-standard	30	GpuCoalesceBatchesExec	48625	7537076	48625	7537076	7537076	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	29	GpuHashJoinExec	122574	8863605	48625	7537076	7537076	6	988	987	994
peacockdb	tpcds	1	q64	full_table-tp1-standard	27	GpuCoalesceBatchesExec	49525	7676557	49525	7676557	7676557	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	26	GpuHashJoinExec	124393	9145495	49525	7676557	7676557	8	970	969	978
peacockdb	tpcds	1	q64	full_table-tp1-standard	24	GpuCoalesceBatchesExec	51344	7958447	51344	7958447	7958447	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	23	GpuHashJoinExec	152034	11249300	51344	7958447	7958447	2	892	891	894
peacockdb	tpcds	1	q64	full_table-tp1-standard	21	GpuCoalesceBatchesExec	52034	6374300	52034	6374300	6374300	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	20	GpuHashJoinExec	53277	6039246	52034	6374300	6374300	1	754	753	755
peacockdb	tpcds	1	q64	full_table-tp1-standard	18	GpuCoalesceBatchesExec	53265	6038929	53265	6038929	6038929	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	17	GpuHashJoinExec	279386	31639942	53265	6038929	6038929	1	503	502	504
peacockdb	tpcds	1	q64	full_table-tp1-standard	13	GpuCoalesceBatchesExec	279021	31634010	279021	31634010	31634010	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	12	GpuHashJoinExec	305024	32776329	279021	31634010	31634010	0	597	601	597
peacockdb	tpcds	1	q64	full_table-tp1-standard	7	GpuCoalesceBatchesExec	17157	139401	17157	139401	139401	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	6	GpuFilterExec	17862	721179	17157	139401	139401	1	271	270	272
peacockdb	tpcds	1	q64	full_table-tp1-standard	5	GpuAggregateExec	144067	10462869	17862	721179	721179	1	746	745	747
peacockdb	tpcds	1	q64	full_table-tp1-standard	4	GpuProjectExec	144067	10462869	144067	10462869	10462869	0	58	57	58
peacockdb	tpcds	1	q64	full_table-tp1-standard	3	GpuCoalesceBatchesExec	144067	10462869	144067	10462869	10462869	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	2	GpuHashJoinExec	1585615	55980451	144067	10462869	10462869	2	755	753	757
peacockdb	tpcds	1	q64	full_table-tp1-standard	0	GpuScanExec	0	0	144067	9310333	9310333	3	24873	24867	24876
peacockdb	tpcds	1	q64	full_table-tp1-standard	1	GpuScanExec	0	0	1441548	46670118	46670118	16	11879	11878	11895
peacockdb	tpcds	1	q64	full_table-tp1-standard	11	GpuCoalesceBatchesExec	287867	32636928	287867	32636928	32636928	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	10	GpuHashJoinExec	3168271	354646932	287867	32636928	32636928	1	1173	1183	1174
peacockdb	tpcds	1	q64	full_table-tp1-standard	8	GpuScanExec	0	0	287867	4677840	4677840	2	25684	25683	25686
peacockdb	tpcds	1	q64	full_table-tp1-standard	9	GpuScanExec	0	0	2880404	349969092	349969092	3	30468	30467	30471
peacockdb	tpcds	1	q64	full_table-tp1-standard	16	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	15	GpuFilterExec	73049	1187048	365	5932	5932	9	116	115	125
peacockdb	tpcds	1	q64	full_table-tp1-standard	14	GpuScanExec	0	0	73049	1187048	1187048	2	18574	18573	18576
peacockdb	tpcds	1	q64	full_table-tp1-standard	19	GpuScanExec	0	0	12	317	317	2	898	896	900
peacockdb	tpcds	1	q64	full_table-tp1-standard	22	GpuScanExec	0	0	100000	4875000	4875000	2	26075	26074	26077
peacockdb	tpcds	1	q64	full_table-tp1-standard	25	GpuScanExec	0	0	73049	1187048	1187048	2	16997	16996	16999
peacockdb	tpcds	1	q64	full_table-tp1-standard	28	GpuScanExec	0	0	73049	1187048	1187048	1	16915	16914	16916
peacockdb	tpcds	1	q64	full_table-tp1-standard	31	GpuScanExec	0	0	1920800	25450604	25450604	2	32017	32015	32019
peacockdb	tpcds	1	q64	full_table-tp1-standard	34	GpuScanExec	0	0	1920800	25450604	25450604	2	33947	33945	33949
peacockdb	tpcds	1	q64	full_table-tp1-standard	37	GpuScanExec	0	0	300	2438	2438	2	723	721	725
peacockdb	tpcds	1	q64	full_table-tp1-standard	40	GpuScanExec	0	0	7200	117000	117000	1	2303	2302	2304
peacockdb	tpcds	1	q64	full_table-tp1-standard	43	GpuScanExec	0	0	7200	117000	117000	1	2278	2277	2279
peacockdb	tpcds	1	q64	full_table-tp1-standard	46	GpuScanExec	0	0	50000	2469950	2469950	1	16772	16770	16773
peacockdb	tpcds	1	q64	full_table-tp1-standard	49	GpuScanExec	0	0	50000	2469950	2469950	2	16718	16717	16720
peacockdb	tpcds	1	q64	full_table-tp1-standard	52	GpuScanExec	0	0	20	163	163	1	618	617	619
peacockdb	tpcds	1	q64	full_table-tp1-standard	55	GpuScanExec	0	0	20	163	163	1	598	598	599
peacockdb	tpcds	1	q64	full_table-tp1-standard	60	GpuCoalesceBatchesExec	12	389	12	389	389	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	59	GpuFilterExec	18000	1005794	12	389	389	4	1895	1894	1899
peacockdb	tpcds	1	q64	full_table-tp1-standard	58	GpuScanExec	0	0	18000	1005794	1005794	1	13150	13148	13151
peacockdb	tpcds	1	q64	full_table-tp1-standard	131	GpuProjectExec	2	489	2	193	193	2	143	142	145
peacockdb	tpcds	1	q64	full_table-tp1-standard	130	GpuAggregateExec	2	472	2	489	489	7	2652	2651	2659
peacockdb	tpcds	1	q64	full_table-tp1-standard	129	GpuProjectExec	2	472	2	472	472	3	606	605	609
peacockdb	tpcds	1	q64	full_table-tp1-standard	128	GpuCoalesceBatchesExec	2	472	2	472	472	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	127	GpuHashJoinExec	38832	7013651	2	472	472	9	2021	2020	2030
peacockdb	tpcds	1	q64	full_table-tp1-standard	123	GpuCoalesceBatchesExec	38820	7013262	38820	7013262	7013262	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	122	GpuHashJoinExec	38840	7328838	38820	7013262	7013262	3	1914	1913	1917
peacockdb	tpcds	1	q64	full_table-tp1-standard	120	GpuCoalesceBatchesExec	38820	7328675	38820	7328675	7328675	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	119	GpuHashJoinExec	38840	7644251	38820	7328675	7328675	3	1958	1957	1961
peacockdb	tpcds	1	q64	full_table-tp1-standard	117	GpuCoalesceBatchesExec	38820	7644088	38820	7644088	7644088	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	116	GpuHashJoinExec	88820	8828157	38820	7644088	7644088	7	2007	2006	2014
peacockdb	tpcds	1	q64	full_table-tp1-standard	114	GpuCoalesceBatchesExec	38820	6358207	38820	6358207	6358207	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	113	GpuHashJoinExec	88851	7545088	38820	6358207	6358207	4	1454	1453	1458
peacockdb	tpcds	1	q64	full_table-tp1-standard	111	GpuCoalesceBatchesExec	38851	5075138	38851	5075138	5075138	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	110	GpuHashJoinExec	46238	5216555	38851	5075138	5075138	1	809	808	810
peacockdb	tpcds	1	q64	full_table-tp1-standard	108	GpuCoalesceBatchesExec	39038	5099555	39038	5099555	5099555	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	107	GpuHashJoinExec	46305	5225301	39038	5099555	5099555	1	777	776	778
peacockdb	tpcds	1	q64	full_table-tp1-standard	105	GpuCoalesceBatchesExec	39105	5108301	39105	5108301	5108301	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	104	GpuHashJoinExec	39518	5444133	39105	5108301	5108301	1	776	775	777
peacockdb	tpcds	1	q64	full_table-tp1-standard	102	GpuCoalesceBatchesExec	39218	5441695	39218	5441695	5441695	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	101	GpuHashJoinExec	1970047	32936249	39218	5441695	5441695	31	1839	1838	1870
peacockdb	tpcds	1	q64	full_table-tp1-standard	99	GpuCoalesceBatchesExec	49247	7485645	49247	7485645	7485645	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	98	GpuHashJoinExec	1970349	33130816	49247	7485645	7485645	26	1386	1384	1412
peacockdb	tpcds	1	q64	full_table-tp1-standard	96	GpuCoalesceBatchesExec	49549	7680212	49549	7680212	7680212	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	95	GpuHashJoinExec	123446	8998728	49549	7680212	7680212	12	972	971	984
peacockdb	tpcds	1	q64	full_table-tp1-standard	93	GpuCoalesceBatchesExec	50397	7811680	50397	7811680	7811680	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	92	GpuHashJoinExec	125135	9260383	50397	7811680	7811680	9	973	971	982
peacockdb	tpcds	1	q64	full_table-tp1-standard	90	GpuCoalesceBatchesExec	52086	8073335	52086	8073335	8073335	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	89	GpuHashJoinExec	152717	11332850	52086	8073335	8073335	3	901	899	904
peacockdb	tpcds	1	q64	full_table-tp1-standard	87	GpuCoalesceBatchesExec	52717	6457850	52717	6457850	6457850	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	86	GpuHashJoinExec	54001	6121324	52717	6457850	6457850	1	745	744	746
peacockdb	tpcds	1	q64	full_table-tp1-standard	84	GpuCoalesceBatchesExec	53989	6121007	53989	6121007	6121007	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	83	GpuHashJoinExec	279387	31639958	53989	6121007	6121007	1	511	510	512
peacockdb	tpcds	1	q64	full_table-tp1-standard	79	GpuCoalesceBatchesExec	279021	31634010	279021	31634010	31634010	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	78	GpuHashJoinExec	305024	32776329	279021	31634010	31634010	0	579	603	579
peacockdb	tpcds	1	q64	full_table-tp1-standard	73	GpuCoalesceBatchesExec	17157	139401	17157	139401	139401	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	72	GpuFilterExec	17862	721179	17157	139401	139401	0	267	266	267
peacockdb	tpcds	1	q64	full_table-tp1-standard	71	GpuAggregateExec	144067	10462869	17862	721179	721179	1	724	723	725
peacockdb	tpcds	1	q64	full_table-tp1-standard	70	GpuProjectExec	144067	10462869	144067	10462869	10462869	0	55	54	55
peacockdb	tpcds	1	q64	full_table-tp1-standard	69	GpuCoalesceBatchesExec	144067	10462869	144067	10462869	10462869	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	68	GpuHashJoinExec	1585615	55980451	144067	10462869	10462869	1	739	738	740
peacockdb	tpcds	1	q64	full_table-tp1-standard	66	GpuScanExec	0	0	144067	9310333	9310333	2	24618	24617	24620
peacockdb	tpcds	1	q64	full_table-tp1-standard	67	GpuScanExec	0	0	1441548	46670118	46670118	15	11860	11859	11875
peacockdb	tpcds	1	q64	full_table-tp1-standard	77	GpuCoalesceBatchesExec	287867	32636928	287867	32636928	32636928	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	76	GpuHashJoinExec	3168271	354646932	287867	32636928	32636928	1	1203	1203	1204
peacockdb	tpcds	1	q64	full_table-tp1-standard	74	GpuScanExec	0	0	287867	4677840	4677840	2	25575	25574	25577
peacockdb	tpcds	1	q64	full_table-tp1-standard	75	GpuScanExec	0	0	2880404	349969092	349969092	3	30426	30425	30429
peacockdb	tpcds	1	q64	full_table-tp1-standard	82	GpuCoalesceBatchesExec	366	5948	366	5948	5948	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	81	GpuFilterExec	73049	1187048	366	5948	5948	10	117	116	127
